class,filename,path,format,size_bytes,width,height,channels,readable
10. Warts Molluscum and other Viral Infections - 2103,6_242.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_242.jpg,.jpg,17431,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_243.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_243.jpg,.jpg,16394,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_244.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_244.jpg,.jpg,10592,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_245.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_245.jpg,.jpg,17190,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_246.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_246.jpg,.jpg,13130,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_247.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_247.jpg,.jpg,17950,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_248.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_248.jpg,.jpg,14684,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_249.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_249.jpg,.jpg,27054,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_25.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_25.jpg,.jpg,13715,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_250.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_250.jpg,.jpg,16872,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_251.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_251.jpg,.jpg,21346,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_252.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_252.jpg,.jpg,18633,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_253.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_253.jpg,.jpg,17065,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_254.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_254.jpg,.jpg,17097,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_255.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_255.jpg,.jpg,23698,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_256.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_256.jpg,.jpg,20015,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_257.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_257.jpg,.jpg,17065,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_258.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_258.jpg,.jpg,18014,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_259.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_259.jpg,.jpg,19095,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_26.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_26.jpg,.jpg,14616,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_260.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_260.jpg,.jpg,26261,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_261.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_261.jpg,.jpg,26419,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_262.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_262.jpg,.jpg,21086,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_263.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_263.jpg,.jpg,19070,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_264.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_264.jpg,.jpg,11390,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_265.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_265.jpg,.jpg,17020,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_266.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_266.jpg,.jpg,17128,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_267.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_267.jpg,.jpg,18650,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_268.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_268.jpg,.jpg,14684,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_269.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_269.jpg,.jpg,18225,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_27.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_27.jpg,.jpg,22972,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_270.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_270.jpg,.jpg,23419,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_271.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_271.jpg,.jpg,16396,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_272.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_272.jpg,.jpg,21353,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_273.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_273.jpg,.jpg,21812,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_274.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_274.jpg,.jpg,17898,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_275.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_275.jpg,.jpg,26614,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_276.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_276.jpg,.jpg,15997,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_277.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_277.jpg,.jpg,24956,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_278.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_278.jpg,.jpg,22294,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_279.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_279.jpg,.jpg,26104,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_28.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_28.jpg,.jpg,15730,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_280.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_280.jpg,.jpg,18538,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_281.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_281.jpg,.jpg,20863,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_282.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_282.jpg,.jpg,21095,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_283.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_283.jpg,.jpg,23602,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_284.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_284.jpg,.jpg,21721,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_285.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_285.jpg,.jpg,16906,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_286.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_286.jpg,.jpg,30360,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_287.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_287.jpg,.jpg,14872,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_288.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_288.jpg,.jpg,17500,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_289.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_289.jpg,.jpg,18376,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_29.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_29.jpg,.jpg,13420,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_290.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_290.jpg,.jpg,12230,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_291.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_291.jpg,.jpg,35069,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_292.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_292.jpg,.jpg,18097,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_293.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_293.jpg,.jpg,11482,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_294.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_294.jpg,.jpg,12855,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_295.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_295.jpg,.jpg,24992,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_296.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_296.jpg,.jpg,23073,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_297.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_297.jpg,.jpg,16036,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_298.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_298.jpg,.jpg,19887,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_299.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_299.jpg,.jpg,23159,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_3.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_3.jpg,.jpg,18052,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_30.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_30.jpg,.jpg,25579,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_300.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_300.jpg,.jpg,12059,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_301.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_301.jpg,.jpg,21574,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_302.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_302.jpg,.jpg,20507,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_303.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_303.jpg,.jpg,16376,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_304.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_304.jpg,.jpg,21457,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_305.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_305.jpg,.jpg,22434,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_306.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_306.jpg,.jpg,29463,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_307.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_307.jpg,.jpg,19645,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_308.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_308.jpg,.jpg,23079,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_309.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_309.jpg,.jpg,12990,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_31.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_31.jpg,.jpg,14660,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_310.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_310.jpg,.jpg,21538,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_311.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_311.jpg,.jpg,16795,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_312.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_312.jpg,.jpg,15768,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_313.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_313.jpg,.jpg,12898,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_314.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_314.jpg,.jpg,22074,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_315.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_315.jpg,.jpg,14498,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_316.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_316.jpg,.jpg,13581,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_317.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_317.jpg,.jpg,14309,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_318.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_318.jpg,.jpg,16907,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_319.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_319.jpg,.jpg,26156,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_32.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_32.jpg,.jpg,9913,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_320.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_320.jpg,.jpg,27205,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_321.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_321.jpg,.jpg,26365,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_322.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_322.jpg,.jpg,14058,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_323.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_323.jpg,.jpg,18476,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_324.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_324.jpg,.jpg,15071,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_325.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_325.jpg,.jpg,20704,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_326.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_326.jpg,.jpg,25295,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_327.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_327.jpg,.jpg,18343,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_328.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_328.jpg,.jpg,17556,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_329.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_329.jpg,.jpg,15544,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_33.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_33.jpg,.jpg,15037,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_330.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_330.jpg,.jpg,14748,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_331.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_331.jpg,.jpg,18157,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_332.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_332.jpg,.jpg,17599,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_333.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_333.jpg,.jpg,12725,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_334.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_334.jpg,.jpg,14399,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_335.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_335.jpg,.jpg,25144,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_336.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_336.jpg,.jpg,13729,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_337.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_337.jpg,.jpg,17875,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_338.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_338.jpg,.jpg,16845,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_339.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_339.jpg,.jpg,21235,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_34.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_34.jpg,.jpg,16027,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_340.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_340.jpg,.jpg,16827,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_341.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_341.jpg,.jpg,13830,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_342.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_342.jpg,.jpg,13799,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_35.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_35.jpg,.jpg,14612,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_36.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_36.jpg,.jpg,13580,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_37.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_37.jpg,.jpg,18619,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_38.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_38.jpg,.jpg,17100,294,222,3,True
10. Warts Molluscum and other Viral Infections - 2103,6_39.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\10. Warts Molluscum and other Viral Infections - 2103\6_39.jpg,.jpg,18598,294,222,3,True
